./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_23_18~2.png, Predicted: Negative, Confidence: 99.99%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_24_03~2.png, Predicted: Negative, Confidence: 67.60%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_24_38~2.png, Predicted: Negative, Confidence: 99.67%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_25_13~1.png, Predicted: Negative, Confidence: 99.88%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_25_43~2.png, Predicted: Negative, Confidence: 99.81%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_26_08~2.png, Predicted: Negative, Confidence: 99.97%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_28_08~2.png, Predicted: Negative, Confidence: 99.90%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_28_48~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_30_03~1.png, Predicted: Negative, Confidence: 87.21%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_30_48~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_31_18~1.png, Predicted: Negative, Confidence: 96.86%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_31_38~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_31_58~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_32_23~1.png, Predicted: Negative, Confidence: 99.97%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_32_38~2.png, Predicted: Negative, Confidence: 99.97%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_32_58~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_33_43~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_34_43~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_35_08~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_35_48~1.png, Predicted: Negative, Confidence: 99.99%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_36_43~1.png, Predicted: Negative, Confidence: 99.99%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_36_58~2.png, Predicted: Negative, Confidence: 99.98%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_37_13~1.png, Predicted: Negative, Confidence: 99.94%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_37_38~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_38_58~1.png, Predicted: Negative, Confidence: 99.99%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_40_13~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_41_53~1.png, Predicted: Negative, Confidence: 99.94%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_42_08~2.png, Predicted: Negative, Confidence: 99.99%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_42_33~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_43_08~1.png, Predicted: Negative, Confidence: 99.90%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_43_38~1.png, Predicted: Negative, Confidence: 99.94%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_44_03~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_44_28~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_46_13~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_47_28~2.png, Predicted: Negative, Confidence: 99.86%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_48_43~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_48_53~2.png, Predicted: Negative, Confidence: 99.17%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_49_23~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_50_13~1.png, Predicted: Negative, Confidence: 92.66%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_50_38~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_51_03~2.png, Predicted: Negative, Confidence: 99.96%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_52_18~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_52_28~2.png, Predicted: Negative, Confidence: 99.88%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_52_53~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_53_23~2.png, Predicted: Negative, Confidence: 99.98%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_53_38~2.png, Predicted: Negative, Confidence: 99.95%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_54_48~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_55_13~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_56_08~2.png, Predicted: Negative, Confidence: 89.37%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_56_28~2.png, Predicted: Negative, Confidence: 99.81%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_56_48~2.png, Predicted: Negative, Confidence: 99.63%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_57_18~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_57_33~2.png, Predicted: Negative, Confidence: 90.15%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_57_48~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_58_03~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_58_18~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_58_33~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_58_53~2.png, Predicted: Negative, Confidence: 99.99%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_59_13~2.png, Predicted: Negative, Confidence: 99.99%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_22_59_33~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_00_08~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_00_28~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_00_48~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_01_08~1.png, Predicted: Negative, Confidence: 99.99%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_01_28~1.png, Predicted: Negative, Confidence: 99.72%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_01_48~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_02_03~2.png, Predicted: Negative, Confidence: 97.91%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_02_18~2.png, Predicted: Negative, Confidence: 99.98%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_02_33~2.png, Predicted: Negative, Confidence: 99.99%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_02_53~2.png, Predicted: Negative, Confidence: 99.99%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_03_08~2.png, Predicted: Negative, Confidence: 99.98%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_03_28~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_03_48~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_04_08~1.png, Predicted: Negative, Confidence: 99.98%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_04_18~1.png, Predicted: Negative, Confidence: 99.98%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_04_38~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_04_53~2.png, Predicted: Negative, Confidence: 99.99%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_05_13~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_05_33~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_05_48~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_06_03~1.png, Predicted: Negative, Confidence: 99.98%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_06_23~1.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_06_38~2.png, Predicted: Negative, Confidence: 99.98%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_06_53~2.png, Predicted: Negative, Confidence: 100.00%
./temp/eastern_grey_tree_frog_v2_mixed\250619_0503_23_07_33~2.png, Predicted: Negative, Confidence: 100.00%
